,boosting_type,learning_rate,max_depth,n_estimators,num_leaves,fit_time,target
154,gbdt,0.1,8,50,4,0.005787038803100586,-0.01891998086285202
98,gbdt,0.1,6,50,4,0.00810999870300293,-0.01891998086285202
70,gbdt,0.1,5,50,4,0.010090947151184082,-0.01891998086285202
238,gbdt,0.1,-1,50,4,0.008195281028747559,-0.01891998086285202
126,gbdt,0.1,7,50,4,0.006774473190307617,-0.01891998086285202
14,gbdt,0.1,3,50,4,0.007694506645202636,-0.01891998086285202
210,gbdt,0.1,10,50,4,0.004594349861145019,-0.01891998086285202
1483,dart,0.1,10,100,256,0.18169448375701905,-0.018869627608984633
1511,dart,0.1,-1,100,256,0.2120074987411499,-0.018857659424799784
521,gbdt,0.3,3,50,32,0.010184264183044434,-0.018856860229447422
519,gbdt,0.3,3,50,8,0.010478544235229491,-0.018856860229447422
524,gbdt,0.3,3,50,256,0.006773900985717773,-0.018856860229447422
523,gbdt,0.3,3,50,128,0.010984468460083007,-0.018856860229447422
522,gbdt,0.3,3,50,64,0.007088160514831543,-0.018856860229447422
520,gbdt,0.3,3,50,16,0.0061409235000610355,-0.018856860229447422
1510,dart,0.1,-1,100,128,0.1513446569442749,-0.01885529452115301
1482,dart,0.1,10,100,128,0.14262018203735352,-0.018847310136063087
2044,dart,0.4,4,10,4,0.003075242042541504,-0.018824848870390612
2016,dart,0.4,3,10,4,0.0019635915756225585,-0.018824848870390612
2212,dart,0.4,10,10,4,0.0021744251251220705,-0.018824848870390612
2156,dart,0.4,8,10,4,0.002397012710571289,-0.018824848870390612
2072,dart,0.4,5,10,4,0.003378438949584961,-0.018824848870390612
2184,dart,0.4,9,10,4,0.0022675037384033204,-0.018824848870390612
2100,dart,0.4,6,10,4,0.001880311965942383,-0.018824848870390612
2240,dart,0.4,-1,10,4,0.00205538272857666,-0.018824848870390612
2128,dart,0.4,7,10,4,0.0026789426803588865,-0.018824848870390612
1479,dart,0.1,10,100,16,0.032937026023864745,-0.018822579801776963
1451,dart,0.1,9,100,16,0.0354403018951416,-0.018822579801776963
1507,dart,0.1,-1,100,16,0.03193545341491699,-0.018822579801776963
1395,dart,0.1,7,100,16,0.03299555778503418,-0.018822579801776963
1423,dart,0.1,8,100,16,0.03206822872161865,-0.018822579801776963
1367,dart,0.1,6,100,16,0.03246283531188965,-0.01882183821437901
931,gbdt,0.4,9,25,4,0.0031556606292724608,-0.018820008287432886
847,gbdt,0.4,6,25,4,0.005523490905761719,-0.018820008287432886
791,gbdt,0.4,4,25,4,0.007016038894653321,-0.018820008287432886
819,gbdt,0.4,5,25,4,0.003938698768615722,-0.018820008287432886
959,gbdt,0.4,10,25,4,0.003979158401489258,-0.018820008287432886
903,gbdt,0.4,8,25,4,0.0030332088470458986,-0.018820008287432886
763,gbdt,0.4,3,25,4,0.0038384437561035157,-0.018820008287432886
987,gbdt,0.4,-1,25,4,0.003924727439880371,-0.018820008287432886
875,gbdt,0.4,7,25,4,0.0029908180236816405,-0.018820008287432886
1339,dart,0.1,5,100,16,0.027558064460754393,-0.018812814661122494
1426,dart,0.1,8,100,128,0.11834282875061035,-0.018806466018678542
1427,dart,0.1,8,100,256,0.12192857265472412,-0.018806466018678542
1455,dart,0.1,9,100,256,0.15794332027435304,-0.018802244954277163
1454,dart,0.1,9,100,128,0.13653604984283446,-0.018798014261274948
1770,dart,0.3,3,10,256,0.0053433656692504885,-0.01878312117992504
1769,dart,0.3,3,10,128,0.0034730911254882814,-0.01878312117992504
1768,dart,0.3,3,10,64,0.0023671865463256838,-0.01878312117992504
1767,dart,0.3,3,10,32,0.0024082422256469726,-0.01878312117992504
1766,dart,0.3,3,10,16,0.002270078659057617,-0.01878312117992504
1765,dart,0.3,3,10,8,0.002184939384460449,-0.01878312117992504
1453,dart,0.1,9,100,64,0.08832840919494629,-0.018780365247092208
1425,dart,0.1,8,100,64,0.08212091922760009,-0.018774123998106105
1509,dart,0.1,-1,100,64,0.08665683269500732,-0.018770741847317758
1481,dart,0.1,10,100,64,0.08819694519042968,-0.01876934231394558
272,gbdt,0.2,3,50,256,0.006823420524597168,-0.018763937653748987
271,gbdt,0.2,3,50,128,0.011141824722290038,-0.018763937653748987
269,gbdt,0.2,3,50,32,0.009949588775634765,-0.018763937653748987
267,gbdt,0.2,3,50,8,0.007573914527893066,-0.018763937653748987
268,gbdt,0.2,3,50,16,0.006772685050964356,-0.018763937653748987
270,gbdt,0.2,3,50,64,0.006594085693359375,-0.018763937653748987
1397,dart,0.1,7,100,64,0.07487852573394775,-0.018759529817825114
1399,dart,0.1,7,100,256,0.09370343685150147,-0.018752486552572032
1398,dart,0.1,7,100,128,0.09069290161132812,-0.018752486552572032
1343,dart,0.1,5,100,256,0.04508738517761231,-0.018749923373505114
1342,dart,0.1,5,100,128,0.04341588020324707,-0.018749923373505114
1341,dart,0.1,5,100,64,0.04245326519012451,-0.018749923373505114
1340,dart,0.1,5,100,32,0.0426560640335083,-0.018749923373505114
1370,dart,0.1,6,100,128,0.060381507873535155,-0.018743138173752907
1369,dart,0.1,6,100,64,0.06329517364501953,-0.018743138173752907
1371,dart,0.1,6,100,256,0.0665050983428955,-0.018743138173752907
1368,dart,0.1,6,100,32,0.04718475341796875,-0.018741116260056104
539,gbdt,0.3,4,25,4,0.0038660049438476564,-0.018738328808696785
623,gbdt,0.3,7,25,4,0.006705069541931152,-0.018738328808696785
511,gbdt,0.3,3,25,4,0.003267049789428711,-0.018738328808696785
567,gbdt,0.3,5,25,4,0.005275464057922364,-0.018738328808696785
679,gbdt,0.3,9,25,4,0.006012725830078125,-0.018738328808696785
595,gbdt,0.3,6,25,4,0.005967855453491211,-0.018738328808696785
707,gbdt,0.3,10,25,4,0.0029700040817260743,-0.018738328808696785
735,gbdt,0.3,-1,25,4,0.003840994834899902,-0.018738328808696785
651,gbdt,0.3,8,25,4,0.004577422142028808,-0.018738328808696785
1396,dart,0.1,7,100,32,0.05398547649383545,-0.018736543435995408
1424,dart,0.1,8,100,32,0.05351126194000244,-0.018735327822602166
1480,dart,0.1,10,100,32,0.05434970855712891,-0.018733798393224265
1508,dart,0.1,-1,100,32,0.05717678070068359,-0.018733798393224265
1452,dart,0.1,9,100,32,0.05463590621948242,-0.01873215639489738
512,gbdt,0.3,3,25,8,0.0037906646728515627,-0.018675897910658698
513,gbdt,0.3,3,25,16,0.0051413774490356445,-0.018675897910658698
514,gbdt,0.3,3,25,32,0.005470895767211914,-0.018675897910658698
516,gbdt,0.3,3,25,128,0.005354595184326172,-0.018675897910658698
517,gbdt,0.3,3,25,256,0.006220579147338867,-0.018675897910658698
515,gbdt,0.3,3,25,64,0.003940391540527344,-0.018675897910658698
275,gbdt,0.2,3,100,16,0.014158940315246582,-0.018656486190695015
276,gbdt,0.2,3,100,32,0.013842368125915527,-0.018656486190695015
277,gbdt,0.2,3,100,64,0.015946555137634277,-0.018656486190695015
278,gbdt,0.2,3,100,128,0.01660482883453369,-0.018656486190695015
279,gbdt,0.2,3,100,256,0.014542222023010254,-0.018656486190695015
274,gbdt,0.2,3,100,8,0.01403496265411377,-0.018656486190695015
1338,dart,0.1,5,100,8,0.021730422973632812,-0.01863842628192288
1773,dart,0.3,3,25,16,0.006041812896728516,-0.018623352535722646
1772,dart,0.3,3,25,8,0.0037746429443359375,-0.018623352535722646
1774,dart,0.3,3,25,32,0.006586146354675293,-0.018623352535722646
1775,dart,0.3,3,25,64,0.003935718536376953,-0.018623352535722646
1776,dart,0.3,3,25,128,0.008821630477905273,-0.018623352535722646
1777,dart,0.3,3,25,256,0.004341840744018555,-0.018623352535722646
261,gbdt,0.2,3,25,16,0.006909012794494629,-0.01861635457259704
262,gbdt,0.2,3,25,32,0.004155945777893066,-0.01861635457259704
264,gbdt,0.2,3,25,128,0.00815126895904541,-0.01861635457259704
265,gbdt,0.2,3,25,256,0.005169677734375,-0.01861635457259704
260,gbdt,0.2,3,25,8,0.005540585517883301,-0.01861635457259704
263,gbdt,0.2,3,25,64,0.004901576042175293,-0.01861635457259704
15,gbdt,0.1,3,50,8,0.006287789344787598,-0.018614790848607995
16,gbdt,0.1,3,50,16,0.007739591598510742,-0.018614790848607995
17,gbdt,0.1,3,50,32,0.008976602554321289,-0.018614790848607995
20,gbdt,0.1,3,50,256,0.0065986871719360355,-0.018614790848607995
18,gbdt,0.1,3,50,64,0.007445931434631348,-0.018614790848607995
19,gbdt,0.1,3,50,128,0.010141754150390625,-0.018614790848607995
1033,gbdt,0.5,3,100,64,0.016010618209838866,-0.018588231557228052
1030,gbdt,0.5,3,100,8,0.014346051216125488,-0.018588231557228052
1031,gbdt,0.5,3,100,16,0.011621332168579102,-0.018588231557228052
1032,gbdt,0.5,3,100,32,0.015704131126403807,-0.018588231557228052
1034,gbdt,0.5,3,100,128,0.016806149482727052,-0.018588231557228052
1035,gbdt,0.5,3,100,256,0.01819932460784912,-0.018588231557228052
812,gbdt,0.4,5,10,4,0.0020337581634521486,-0.018563275402622804
952,gbdt,0.4,10,10,4,0.002220630645751953,-0.018563275402622804
840,gbdt,0.4,6,10,4,0.0019227981567382813,-0.018563275402622804
784,gbdt,0.4,4,10,4,0.004026484489440918,-0.018563275402622804
980,gbdt,0.4,-1,10,4,0.001984119415283203,-0.018563275402622804
896,gbdt,0.4,8,10,4,0.0019965171813964844,-0.018563275402622804
924,gbdt,0.4,9,10,4,0.0020348787307739257,-0.018563275402622804
756,gbdt,0.4,3,10,4,0.0020807743072509765,-0.018563275402622804
868,gbdt,0.4,7,10,4,0.001885676383972168,-0.018563275402622804
2079,dart,0.4,5,25,4,0.004704594612121582,-0.018444416648964075
2107,dart,0.4,6,25,4,0.003417778015136719,-0.018444416648964075
2051,dart,0.4,4,25,4,0.0038137912750244142,-0.018444416648964075
2219,dart,0.4,10,25,4,0.003027939796447754,-0.018444416648964075
2135,dart,0.4,7,25,4,0.004734635353088379,-0.018444416648964075
2023,dart,0.4,3,25,4,0.006277704238891601,-0.018444416648964075
2191,dart,0.4,9,25,4,0.0035813093185424806,-0.018444416648964075
2163,dart,0.4,8,25,4,0.004000306129455566,-0.018444416648964075
2247,dart,0.4,-1,25,4,0.0036265373229980467,-0.018444416648964075
2205,dart,0.4,9,100,4,0.015590357780456542,-0.018435704843183003
2037,dart,0.4,3,100,4,0.015428590774536132,-0.018435704843183003
2261,dart,0.4,-1,100,4,0.011878371238708496,-0.018435704843183003
2065,dart,0.4,4,100,4,0.012574434280395508,-0.018435704843183003
2149,dart,0.4,7,100,4,0.01575615406036377,-0.018435704843183003
2093,dart,0.4,5,100,4,0.014518165588378906,-0.018435704843183003
2121,dart,0.4,6,100,4,0.011198949813842774,-0.018435704843183003
2177,dart,0.4,8,100,4,0.015586113929748536,-0.018435704843183003
2233,dart,0.4,10,100,4,0.011567950248718262,-0.018435704843183003
1883,dart,0.3,7,25,4,0.004871249198913574,-0.018274380465441692
1995,dart,0.3,-1,25,4,0.005745649337768555,-0.018274380465441692
1855,dart,0.3,6,25,4,0.004433131217956543,-0.018274380465441692
1911,dart,0.3,8,25,4,0.005289387702941894,-0.018274380465441692
1827,dart,0.3,5,25,4,0.0030811548233032225,-0.018274380465441692
1799,dart,0.3,4,25,4,0.0030020713806152345,-0.018274380465441692
1939,dart,0.3,9,25,4,0.003556036949157715,-0.018274380465441692
1967,dart,0.3,10,25,4,0.0029604196548461913,-0.018274380465441692
1771,dart,0.3,3,25,4,0.004255056381225586,-0.018274380465441692
658,gbdt,0.3,8,50,4,0.004625892639160157,-0.018197257575470166
574,gbdt,0.3,5,50,4,0.004524707794189453,-0.018197257575470166
518,gbdt,0.3,3,50,4,0.004676342010498047,-0.018197257575470166
714,gbdt,0.3,10,50,4,0.007024240493774414,-0.018197257575470166
546,gbdt,0.3,4,50,4,0.007761406898498535,-0.018197257575470166
742,gbdt,0.3,-1,50,4,0.005781435966491699,-0.018197257575470166
686,gbdt,0.3,9,50,4,0.00548863410949707,-0.018197257575470166
602,gbdt,0.3,6,50,4,0.0065890073776245115,-0.018197257575470166
630,gbdt,0.3,7,50,4,0.004528212547302246,-0.018197257575470166
2254,dart,0.4,-1,50,4,0.006208872795104981,-0.01816648752139278
2030,dart,0.4,3,50,4,0.007767009735107422,-0.01816648752139278
2142,dart,0.4,7,50,4,0.005228471755981445,-0.01816648752139278
2114,dart,0.4,6,50,4,0.008118176460266113,-0.01816648752139278
2058,dart,0.4,4,50,4,0.005824232101440429,-0.01816648752139278
2198,dart,0.4,9,50,4,0.007056498527526855,-0.01816648752139278
2226,dart,0.4,10,50,4,0.006603240966796875,-0.01816648752139278
2170,dart,0.4,8,50,4,0.008654618263244629,-0.01816648752139278
2086,dart,0.4,5,50,4,0.006173920631408691,-0.01816648752139278
782,gbdt,0.4,3,100,128,0.01595184803009033,-0.018148078540073154
781,gbdt,0.4,3,100,64,0.01571044921875,-0.018148078540073154
780,gbdt,0.4,3,100,32,0.015189862251281739,-0.018148078540073154
783,gbdt,0.4,3,100,256,0.015304994583129884,-0.018148078540073154
779,gbdt,0.4,3,100,16,0.011487054824829101,-0.018148078540073154
778,gbdt,0.4,3,100,8,0.014653778076171875,-0.018148078540073154
2283,dart,0.5,3,50,8,0.006598448753356934,-0.018133307803308102
2288,dart,0.5,3,50,256,0.01245276927947998,-0.018133307803308102
2285,dart,0.5,3,50,32,0.006716299057006836,-0.018133307803308102
2284,dart,0.5,3,50,16,0.011934328079223632,-0.018133307803308102
2287,dart,0.5,3,50,128,0.008014106750488281,-0.018133307803308102
2286,dart,0.5,3,50,64,0.011292171478271485,-0.018133307803308102
245,gbdt,0.1,-1,100,4,0.011435127258300782,-0.018109731662623158
49,gbdt,0.1,4,100,4,0.007960224151611328,-0.018109731662623158
77,gbdt,0.1,5,100,4,0.01885089874267578,-0.018109731662623158
161,gbdt,0.1,8,100,4,0.011863040924072265,-0.018109731662623158
105,gbdt,0.1,6,100,4,0.009748125076293945,-0.018109731662623158
133,gbdt,0.1,7,100,4,0.009616947174072266,-0.018109731662623158
21,gbdt,0.1,3,100,4,0.011093401908874511,-0.018109731662623158
189,gbdt,0.1,9,100,4,0.014074397087097169,-0.018109731662623158
217,gbdt,0.1,10,100,4,0.013285994529724121,-0.018109731662623158
385,gbdt,0.2,7,100,4,0.008266282081604005,-0.018091548640024012
441,gbdt,0.2,9,100,4,0.010551691055297852,-0.018091548640024012
497,gbdt,0.2,-1,100,4,0.008008980751037597,-0.018091548640024012
273,gbdt,0.2,3,100,4,0.012546038627624512,-0.018091548640024012
329,gbdt,0.2,5,100,4,0.012928199768066407,-0.018091548640024012
413,gbdt,0.2,8,100,4,0.01119093894958496,-0.018091548640024012
357,gbdt,0.2,6,100,4,0.008854031562805176,-0.018091548640024012
301,gbdt,0.2,4,100,4,0.011661791801452636,-0.018091548640024012
469,gbdt,0.2,10,100,4,0.008648276329040527,-0.018091548640024012
994,gbdt,0.4,-1,50,4,0.0059270143508911135,-0.018084029847230593
770,gbdt,0.4,3,50,4,0.004534244537353516,-0.018084029847230593
826,gbdt,0.4,5,50,4,0.00737466812133789,-0.018084029847230593
938,gbdt,0.4,9,50,4,0.009606599807739258,-0.018084029847230593
798,gbdt,0.4,4,50,4,0.009642910957336426,-0.018084029847230593
966,gbdt,0.4,10,50,4,0.004625678062438965,-0.018084029847230593
882,gbdt,0.4,7,50,4,0.007921624183654784,-0.018084029847230593
910,gbdt,0.4,8,50,4,0.008918952941894532,-0.018084029847230593
854,gbdt,0.4,6,50,4,0.0059280872344970705,-0.018084029847230593
1023,gbdt,0.5,3,50,8,0.009937262535095215,-0.017981321961806986
1024,gbdt,0.5,3,50,16,0.008085012435913086,-0.017981321961806986
1027,gbdt,0.5,3,50,128,0.011249661445617676,-0.017981321961806986
1025,gbdt,0.5,3,50,32,0.010045337677001952,-0.017981321961806986
1026,gbdt,0.5,3,50,64,0.0061930656433105465,-0.017981321961806986
1028,gbdt,0.5,3,50,256,0.006771659851074219,-0.017981321961806986
1556,dart,0.2,4,50,16,0.012162423133850098,-0.017917349585609282
1560,dart,0.2,4,50,256,0.015074038505554199,-0.017917349585609282
1559,dart,0.2,4,50,128,0.015175580978393555,-0.017917349585609282
1558,dart,0.2,4,50,64,0.015364336967468261,-0.017917349585609282
1557,dart,0.2,4,50,32,0.01775491237640381,-0.017917349585609282
1728,dart,0.2,10,50,256,0.08959810733795166,-0.017852754485633362
1756,dart,0.2,-1,50,256,0.10272927284240722,-0.017851844449677412
1755,dart,0.2,-1,50,128,0.07821474075317383,-0.01784150661793288
1727,dart,0.2,10,50,128,0.07677104473114013,-0.017837211799469004
1671,dart,0.2,8,50,128,0.06756131649017334,-0.017806532014260218
1672,dart,0.2,8,50,256,0.06500005722045898,-0.01780652557311364
1700,dart,0.2,9,50,256,0.08152053356170655,-0.017799882976839074
2027,dart,0.4,3,25,64,0.0064018011093139645,-0.01779575446876434
2026,dart,0.4,3,25,32,0.004072308540344238,-0.01779575446876434
2025,dart,0.4,3,25,16,0.007396435737609864,-0.01779575446876434
2024,dart,0.4,3,25,8,0.0049326419830322266,-0.01779575446876434
2029,dart,0.4,3,25,256,0.004396677017211914,-0.01779575446876434
2028,dart,0.4,3,25,128,0.007227301597595215,-0.01779575446876434
1699,dart,0.2,9,50,128,0.07095715999603272,-0.017795605106533285
1698,dart,0.2,9,50,64,0.04513583183288574,-0.017781880255048853
1670,dart,0.2,8,50,64,0.04560000896453857,-0.01778168399637509
1644,dart,0.2,7,50,256,0.05046911239624023,-0.017780819946201173
1643,dart,0.2,7,50,128,0.049743127822875974,-0.017780819946201173
1726,dart,0.2,10,50,64,0.04805774688720703,-0.017780409181649595
1754,dart,0.2,-1,50,64,0.046331477165222165,-0.017779210443666135
1642,dart,0.2,7,50,64,0.04267871379852295,-0.0177661209511402
1669,dart,0.2,8,50,32,0.026725006103515626,-0.017749527292884638
1613,dart,0.2,6,50,32,0.02506399154663086,-0.01774920857163589
1616,dart,0.2,6,50,256,0.036650896072387695,-0.017747666606815954
1615,dart,0.2,6,50,128,0.03085217475891113,-0.017747666606815954
1614,dart,0.2,6,50,64,0.03299016952514648,-0.017747666606815954
1641,dart,0.2,7,50,32,0.027973294258117676,-0.017745450861433837
1697,dart,0.2,9,50,32,0.03137516975402832,-0.017743477850787313
1725,dart,0.2,10,50,32,0.029776549339294432,-0.01774252332293366
1753,dart,0.2,-1,50,32,0.025967097282409667,-0.01774143132460141
2281,dart,0.5,3,25,256,0.004144048690795899,-0.01773570738352412
2276,dart,0.5,3,25,8,0.005956816673278809,-0.01773570738352412
2277,dart,0.5,3,25,16,0.008440041542053222,-0.01773570738352412
2278,dart,0.5,3,25,32,0.004547405242919922,-0.01773570738352412
2280,dart,0.5,3,25,128,0.00620267391204834,-0.01773570738352412
2279,dart,0.5,3,25,64,0.007216548919677735,-0.01773570738352412
490,gbdt,0.2,-1,50,4,0.0047318458557128905,-0.017708860753265183
266,gbdt,0.2,3,50,4,0.008046746253967285,-0.017708860753265183
406,gbdt,0.2,8,50,4,0.004580545425415039,-0.017708860753265183
462,gbdt,0.2,10,50,4,0.006327104568481445,-0.017708860753265183
350,gbdt,0.2,6,50,4,0.005681157112121582,-0.017708860753265183
378,gbdt,0.2,7,50,4,0.005474615097045899,-0.017708860753265183
434,gbdt,0.2,9,50,4,0.005472779273986816,-0.017708860753265183
294,gbdt,0.2,4,50,4,0.0063800811767578125,-0.017708860753265183
322,gbdt,0.2,5,50,4,0.005559062957763672,-0.017708860753265183
2273,dart,0.5,3,10,128,0.0032975435256958007,-0.017652380944570424
2274,dart,0.5,3,10,256,0.0045538187026977536,-0.017652380944570424
2270,dart,0.5,3,10,16,0.002245640754699707,-0.017652380944570424
2271,dart,0.5,3,10,32,0.0022794008255004883,-0.017652380944570424
2269,dart,0.5,3,10,8,0.00340123176574707,-0.017652380944570424
2272,dart,0.5,3,10,64,0.0024483203887939453,-0.017652380944570424
2031,dart,0.4,3,50,8,0.007555341720581055,-0.0176291021745514
2035,dart,0.4,3,50,128,0.0075214624404907225,-0.0176291021745514
2033,dart,0.4,3,50,32,0.00840904712677002,-0.0176291021745514
2034,dart,0.4,3,50,64,0.01170501708984375,-0.0176291021745514
2032,dart,0.4,3,50,16,0.010123705863952637,-0.0176291021745514
2036,dart,0.4,3,50,256,0.01214900016784668,-0.0176291021745514
1612,dart,0.2,6,50,16,0.017005610466003417,-0.017627333385135686
1752,dart,0.2,-1,50,16,0.01628258228302002,-0.01759059658102291
1724,dart,0.2,10,50,16,0.015605735778808593,-0.01759059658102291
1696,dart,0.2,9,50,16,0.015412664413452149,-0.01759059658102291
1668,dart,0.2,8,50,16,0.01732158660888672,-0.017590185489414236
1640,dart,0.2,7,50,16,0.017779159545898437,-0.01758901182637864
1584,dart,0.2,5,50,16,0.017355799674987793,-0.01758408489511381
1587,dart,0.2,5,50,128,0.02265334129333496,-0.017553734657995892
1588,dart,0.2,5,50,256,0.02243528366088867,-0.017553734657995892
1586,dart,0.2,5,50,64,0.022609376907348634,-0.017553734657995892
1585,dart,0.2,5,50,32,0.023076391220092772,-0.017553734657995892
760,gbdt,0.4,3,10,64,0.0023989439010620116,-0.017551473585547615
761,gbdt,0.4,3,10,128,0.003583407402038574,-0.017551473585547615
762,gbdt,0.4,3,10,256,0.004850840568542481,-0.017551473585547615
759,gbdt,0.4,3,10,32,0.002360081672668457,-0.017551473585547615
758,gbdt,0.4,3,10,16,0.0022835493087768554,-0.017551473585547615
757,gbdt,0.4,3,10,8,0.002433371543884277,-0.017551473585547615
2294,dart,0.5,3,100,128,0.017330121994018555,-0.017528589499343245
2293,dart,0.5,3,100,64,0.01762237548828125,-0.017528589499343245
2292,dart,0.5,3,100,32,0.01768631935119629,-0.017528589499343245
2291,dart,0.5,3,100,16,0.017711114883422852,-0.017528589499343245
2295,dart,0.5,3,100,256,0.0216092586517334,-0.017528589499343245
2290,dart,0.5,3,100,8,0.01853468418121338,-0.017528589499343245
1016,gbdt,0.5,3,25,8,0.0035564661026000976,-0.017527309945126305
1020,gbdt,0.5,3,25,128,0.007570219039916992,-0.017527309945126305
1018,gbdt,0.5,3,25,32,0.007166481018066407,-0.017527309945126305
1019,gbdt,0.5,3,25,64,0.0036136150360107423,-0.017527309945126305
1021,gbdt,0.5,3,25,256,0.005492854118347168,-0.017527309945126305
1017,gbdt,0.5,3,25,16,0.004859352111816406,-0.017527309945126305
1010,gbdt,0.5,3,10,16,0.005117225646972656,-0.01742372184531782
1011,gbdt,0.5,3,10,32,0.0032239437103271486,-0.01742372184531782
1012,gbdt,0.5,3,10,64,0.0022816896438598634,-0.01742372184531782
1014,gbdt,0.5,3,10,256,0.006444215774536133,-0.01742372184531782
1013,gbdt,0.5,3,10,128,0.0023708581924438477,-0.01742372184531782
1009,gbdt,0.5,3,10,8,0.0038883209228515623,-0.01742372184531782
1786,dart,0.3,3,100,8,0.01984736919403076,-0.01737163308810098
1791,dart,0.3,3,100,256,0.020583629608154297,-0.01737163308810098
1790,dart,0.3,3,100,128,0.01967010498046875,-0.01737163308810098
1789,dart,0.3,3,100,64,0.020265078544616698,-0.01737163308810098
1788,dart,0.3,3,100,32,0.019905710220336915,-0.01737163308810098
1787,dart,0.3,3,100,16,0.018470287322998047,-0.01737163308810098
766,gbdt,0.4,3,25,32,0.006326436996459961,-0.017200526406667627
768,gbdt,0.4,3,25,128,0.006526374816894531,-0.017200526406667627
769,gbdt,0.4,3,25,256,0.005627584457397461,-0.017200526406667627
764,gbdt,0.4,3,25,8,0.003560328483581543,-0.017200526406667627
765,gbdt,0.4,3,25,16,0.005387043952941895,-0.017200526406667627
767,gbdt,0.4,3,25,64,0.004046058654785157,-0.017200526406667627
2022,dart,0.4,3,10,256,0.005359005928039551,-0.01715484202835272
2021,dart,0.4,3,10,128,0.0034137248992919924,-0.01715484202835272
2019,dart,0.4,3,10,32,0.0023001909255981447,-0.01715484202835272
2020,dart,0.4,3,10,64,0.002367711067199707,-0.01715484202835272
2017,dart,0.4,3,10,8,0.002356886863708496,-0.01715484202835272
2018,dart,0.4,3,10,16,0.002228379249572754,-0.01715484202835272
772,gbdt,0.4,3,50,16,0.006302666664123535,-0.017112919356846775
773,gbdt,0.4,3,50,32,0.011747026443481445,-0.017112919356846775
771,gbdt,0.4,3,50,8,0.009683847427368164,-0.017112919356846775
774,gbdt,0.4,3,50,64,0.006212925910949707,-0.017112919356846775
775,gbdt,0.4,3,50,128,0.01082313060760498,-0.017112919356846775
776,gbdt,0.4,3,50,256,0.00698540210723877,-0.017112919356846775
1555,dart,0.2,4,50,8,0.011258959770202637,-0.01665372801840622
2043,dart,0.4,3,100,256,0.020230650901794434,-0.016514331877337054
2042,dart,0.4,3,100,128,0.018339896202087404,-0.016514331877337054
2041,dart,0.4,3,100,64,0.016501808166503908,-0.016514331877337054
2040,dart,0.4,3,100,32,0.021298742294311522,-0.016514331877337054
2039,dart,0.4,3,100,16,0.01735703945159912,-0.016514331877337054
2038,dart,0.4,3,100,8,0.017589569091796875,-0.016514331877337054
1611,dart,0.2,6,50,8,0.007990813255310059,-0.016499085141462026
1566,dart,0.2,4,100,128,0.02740345001220703,-0.016387038017461917
1567,dart,0.2,4,100,256,0.029647183418273926,-0.016387038017461917
1565,dart,0.2,4,100,64,0.026177453994750976,-0.016387038017461917
1564,dart,0.2,4,100,32,0.026737260818481445,-0.016387038017461917
1563,dart,0.2,4,100,16,0.028737378120422364,-0.016387038017461917
1639,dart,0.2,7,50,8,0.007626390457153321,-0.016370329228278625
1667,dart,0.2,8,50,8,0.0073899030685424805,-0.016370329228278625
1695,dart,0.2,9,50,8,0.009866023063659668,-0.016370329228278625
1723,dart,0.2,10,50,8,0.009400129318237305,-0.016370329228278625
1751,dart,0.2,-1,50,8,0.013431096076965332,-0.016370329228278625
1583,dart,0.2,5,50,8,0.008018159866333007,-0.016201666270889637
2008,dart,0.3,-1,50,256,0.10440125465393066,-0.015869835075791115
1980,dart,0.3,10,50,256,0.09180381298065185,-0.01586478741354104
2007,dart,0.3,-1,50,128,0.0807077407836914,-0.015859777531159275
1979,dart,0.3,10,50,128,0.07611510753631592,-0.015857140403220355
1952,dart,0.3,9,50,256,0.0811765432357788,-0.015837914581402355
1951,dart,0.3,9,50,128,0.0700444221496582,-0.015835513821110807
1923,dart,0.3,8,50,128,0.06365821361541749,-0.015828121865471344
1924,dart,0.3,8,50,256,0.06601395606994628,-0.01582811798154833
2006,dart,0.3,-1,50,64,0.048023128509521486,-0.01582795320733751
1978,dart,0.3,10,50,64,0.04722909927368164,-0.015827411229925863
1950,dart,0.3,9,50,64,0.04739837646484375,-0.015826570680925384
1922,dart,0.3,8,50,64,0.04444036483764648,-0.015818634100798937
1895,dart,0.3,7,50,128,0.048590087890625,-0.015817609494856465
1896,dart,0.3,7,50,256,0.051192951202392575,-0.015817609494856465
1894,dart,0.3,7,50,64,0.04184284210205078,-0.015812187328954633
1867,dart,0.3,6,50,128,0.03243169784545898,-0.015796913926232694
1868,dart,0.3,6,50,256,0.034491753578186034,-0.015796913926232694
1866,dart,0.3,6,50,64,0.03324668407440186,-0.015796913926232694
1893,dart,0.3,7,50,32,0.025232386589050294,-0.01579097003950556
1921,dart,0.3,8,50,32,0.02896759510040283,-0.015790313870326988
2005,dart,0.3,-1,50,32,0.026412296295166015,-0.015787073331386983
1865,dart,0.3,6,50,32,0.02578437328338623,-0.015785197955373666
1949,dart,0.3,9,50,32,0.028252124786376953,-0.015782835264400302
1977,dart,0.3,10,50,32,0.026153993606567384,-0.015782800838045893
1864,dart,0.3,6,50,16,0.015142273902893067,-0.015634991928561888
1920,dart,0.3,8,50,16,0.015862488746643068,-0.015528664741046567
1948,dart,0.3,9,50,16,0.016402435302734376,-0.015521742641536473
1976,dart,0.3,10,50,16,0.016983747482299805,-0.015521742641536473
