,boosting_type,learning_rate,max_depth,n_estimators,num_leaves,fit_time,target
563,gbdt,0.3,5,10,32,0.0037951946258544924,-0.10867351324929851
564,gbdt,0.3,5,10,64,0.0052969932556152345,-0.10867351324929851
566,gbdt,0.3,5,10,256,0.004531645774841308,-0.10867351324929851
565,gbdt,0.3,5,10,128,0.004323649406433106,-0.10867351324929851
2194,dart,0.4,9,25,32,0.04619255065917969,-0.1085323459250553
2117,dart,0.4,6,50,32,0.06245489120483398,-0.10850249152224065
2145,dart,0.4,7,50,32,0.06443390846252442,-0.10846824824294289
1586,dart,0.2,5,50,64,0.023808741569519044,-0.10838784491904244
1587,dart,0.2,5,50,128,0.02563056945800781,-0.10838784491904244
1588,dart,0.2,5,50,256,0.02319045066833496,-0.10838784491904244
1585,dart,0.2,5,50,32,0.3606072664260864,-0.10838784491904244
1676,dart,0.2,8,100,32,0.06389617919921875,-0.10837322543887136
1977,dart,0.3,10,50,32,0.12419171333312988,-0.10832005395510585
2222,dart,0.4,10,25,32,0.029369449615478514,-0.10831854351049995
2250,dart,0.4,-1,25,32,0.034994864463806154,-0.10805937188704068
1921,dart,0.3,8,50,32,0.039386534690856935,-0.1080470090535996
864,gbdt,0.4,6,100,32,0.03673014640808105,-0.10786680108765775
857,gbdt,0.4,6,50,32,0.017571401596069337,-0.10785852386044961
2344,dart,0.5,5,50,256,0.04914669990539551,-0.10784221600103426
2343,dart,0.5,5,50,128,0.0547806978225708,-0.10784221600103426
2342,dart,0.5,5,50,64,0.046239829063415526,-0.10784221600103426
2341,dart,0.5,5,50,32,0.048339676856994626,-0.10784221600103426
2337,dart,0.5,5,25,256,0.030581140518188478,-0.10782025712864797
2334,dart,0.5,5,25,32,0.028132534027099608,-0.10782025712864797
2335,dart,0.5,5,25,64,0.029041171073913574,-0.10782025712864797
2336,dart,0.5,5,25,128,0.029086923599243163,-0.10782025712864797
850,gbdt,0.4,6,25,32,0.018651342391967772,-0.1077995827173643
2005,dart,0.3,-1,50,32,0.15411994457244874,-0.10777811504049188
1704,dart,0.2,9,100,32,0.09280672073364257,-0.10759491721186211
1648,dart,0.2,7,100,32,0.07599925994873047,-0.10747776601407746
703,gbdt,0.3,10,10,32,0.004939460754394531,-0.10729073744002363
731,gbdt,0.3,-1,10,32,0.005032038688659668,-0.10729073744002363
1760,dart,0.2,-1,100,32,0.13296952247619628,-0.10726570528325398
675,gbdt,0.3,9,10,32,0.004982876777648926,-0.107264074137607
2138,dart,0.4,7,25,32,0.02716505527496338,-0.10701546371566982
1893,dart,0.3,7,50,32,0.03717231750488281,-0.10687771603377948
2355,dart,0.5,6,10,32,0.025104546546936037,-0.10668077810067464
2411,dart,0.5,8,10,32,0.038539767265319824,-0.1066245788082158
1732,dart,0.2,10,100,32,0.0838019609451294,-0.10642692676117183
1235,gbdt,0.5,-1,10,32,0.006958174705505371,-0.10640092520665867
1214,gbdt,0.5,10,25,32,0.030491352081298828,-0.10623503833781352
647,gbdt,0.3,8,10,32,0.004844784736633301,-0.10623444015742674
1221,gbdt,0.5,10,50,32,0.06258432865142823,-0.10622724719275871
1228,gbdt,0.5,10,100,32,0.1462916374206543,-0.1062270497966502
1207,gbdt,0.5,10,10,32,0.01716194152832031,-0.10622056230314987
2166,dart,0.4,8,25,32,0.046899056434631346,-0.106159976353517
2208,dart,0.4,9,100,32,0.11433944702148438,-0.10593574013522157
591,gbdt,0.3,6,10,32,0.004899907112121582,-0.10557787733596181
1256,gbdt,0.5,-1,100,32,0.08140835762023926,-0.10542822546848857
1249,gbdt,0.5,-1,50,32,0.024706506729125978,-0.10542777385670711
1242,gbdt,0.5,-1,25,32,0.011730575561523437,-0.1053921321619149
2495,dart,0.5,-1,10,32,0.027540087699890137,-0.10508884122468498
2467,dart,0.5,10,10,32,0.02766401767730713,-0.10508884122468498
2369,dart,0.5,6,50,32,0.06482915878295899,-0.10503573822510581
1172,gbdt,0.5,8,100,32,0.14948947429656984,-0.10480209530560015
1165,gbdt,0.5,8,50,32,0.050425267219543456,-0.10480175102921035
1158,gbdt,0.5,8,25,32,0.09027020931243897,-0.10480011069146596
2439,dart,0.5,9,10,32,0.4780566930770874,-0.10476674160185846
1865,dart,0.3,6,50,32,0.05066061019897461,-0.10458695930258127
2180,dart,0.4,8,100,32,0.18727800846099854,-0.10457596583768806
1179,gbdt,0.5,9,10,32,0.01297743320465088,-0.10445447049733844
2236,dart,0.4,10,100,32,0.10481908321380615,-0.10437641393985717
1200,gbdt,0.5,9,100,32,0.07051999568939209,-0.10436271613204305
1193,gbdt,0.5,9,50,32,0.05179383754730225,-0.10436256558615478
2264,dart,0.4,-1,100,32,0.10229768753051757,-0.1043400841971046
1186,gbdt,0.5,9,25,32,0.037872910499572754,-0.10433691401667987
1151,gbdt,0.5,8,10,32,0.02167322635650635,-0.10409589362306765
2362,dart,0.5,6,25,32,0.05244953632354736,-0.1039923537254565
2404,dart,0.5,7,100,32,0.13202934265136718,-0.10396226886587877
2110,dart,0.4,6,25,32,0.02926781177520752,-0.10388831920297255
2453,dart,0.5,9,50,32,0.0855647087097168,-0.10355494428156868
2509,dart,0.5,-1,50,32,0.07580804824829102,-0.1035525788277467
1838,dart,0.3,5,50,64,0.040866971015930176,-0.1033741347185186
1837,dart,0.3,5,50,32,0.03404858112335205,-0.1033741347185186
1839,dart,0.3,5,50,128,0.04030168056488037,-0.1033741347185186
1840,dart,0.3,5,50,256,0.03601458072662354,-0.1033741347185186
149,gbdt,0.1,8,25,16,0.0072400569915771484,-0.10335959743360593
205,gbdt,0.1,10,25,16,0.0067910909652709964,-0.10335959743360593
233,gbdt,0.1,-1,25,16,0.007037854194641114,-0.10335959743360593
177,gbdt,0.1,9,25,16,0.013548684120178223,-0.10335959743360593
121,gbdt,0.1,7,25,16,0.007419729232788086,-0.10333789153945232
2425,dart,0.5,8,50,32,0.07409296035766602,-0.10329771474476285
2016,dart,0.4,3,10,4,0.0065354108810424805,-0.1032237572916718
2156,dart,0.4,8,10,4,0.009716200828552245,-0.1032237572916718
2100,dart,0.4,6,10,4,0.005036997795104981,-0.1032237572916718
2044,dart,0.4,4,10,4,0.0053899288177490234,-0.1032237572916718
2128,dart,0.4,7,10,4,0.011806559562683106,-0.1032237572916718
2072,dart,0.4,5,10,4,0.006809139251708984,-0.1032237572916718
2184,dart,0.4,9,10,4,0.005936193466186524,-0.1032237572916718
2212,dart,0.4,10,10,4,0.007966566085815429,-0.1032237572916718
2240,dart,0.4,-1,10,4,0.006694221496582031,-0.1032237572916718
2418,dart,0.5,8,25,32,0.06472785472869873,-0.10322369130448646
2481,dart,0.5,10,50,32,0.09065282344818115,-0.1030849683817498
2152,dart,0.4,7,100,32,0.11609981060028077,-0.10290726262665897
93,gbdt,0.1,6,25,16,0.007883381843566895,-0.10286613179265416
2124,dart,0.4,6,100,32,0.19700851440429687,-0.10285906341304778
65,gbdt,0.1,5,25,16,0.007071304321289063,-0.10191770320004227
2502,dart,0.5,-1,25,32,0.04125535488128662,-0.10179720299869108
2446,dart,0.5,9,25,32,0.050629162788391115,-0.10168246602655688
2474,dart,0.5,10,25,32,0.06855850219726563,-0.10157118932304042
1822,dart,0.3,5,10,16,0.009443545341491699,-0.1014218814886481
1928,dart,0.3,8,100,32,0.0790639877319336,-0.1013677423813419
1606,dart,0.2,6,25,32,0.01809985637664795,-0.10136480605851156
640,gbdt,0.3,7,100,32,0.03465788364410401,-0.10104593121487786
1795,dart,0.3,4,10,32,0.005487275123596191,-0.10104176647854858
1797,dart,0.3,4,10,128,0.006885743141174317,-0.10104176647854858
1794,dart,0.3,4,10,16,0.005204892158508301,-0.10104176647854858
1798,dart,0.3,4,10,256,0.010512924194335938,-0.10104176647854858
1796,dart,0.3,4,10,64,0.005170059204101562,-0.10104176647854858
633,gbdt,0.3,7,50,32,0.018358922004699706,-0.10102387571726046
1821,dart,0.3,5,10,8,0.004371356964111328,-0.10095260182540375
1849,dart,0.3,6,10,8,0.004786825180053711,-0.10095260182540375
1877,dart,0.3,7,10,8,0.0030295848846435547,-0.10095260182540375
1933,dart,0.3,9,10,8,0.0034495830535888673,-0.10095260182540375
1961,dart,0.3,10,10,8,0.006468677520751953,-0.10095260182540375
1989,dart,0.3,-1,10,8,0.01371626853942871,-0.10095260182540375
1905,dart,0.3,8,10,8,0.003924655914306641,-0.10095260182540375
2376,dart,0.5,6,100,32,0.14575521945953368,-0.1008948287378624
626,gbdt,0.3,7,25,32,0.010170054435729981,-0.1008291429346035
1793,dart,0.3,4,10,8,0.004117894172668457,-0.10080193313525254
1662,dart,0.2,8,25,32,0.015729737281799317,-0.100770229694427
1900,dart,0.3,7,100,32,0.07288823127746583,-0.10054795723161039
1718,dart,0.2,10,25,32,0.0152557373046875,-0.1004582323103498
1746,dart,0.2,-1,25,32,0.024653530120849608,-0.10043526192612277
1634,dart,0.2,7,25,32,0.01380605697631836,-0.100336711316979
1690,dart,0.2,9,25,32,0.015724778175354004,-0.1002685067078862
346,gbdt,0.2,6,25,32,0.010349512100219727,-0.10017434722900223
2432,dart,0.5,8,100,32,0.15300498008728028,-0.09993279670834704
101,gbdt,0.1,6,50,32,0.019338512420654298,-0.09986322070780386
1956,dart,0.3,9,100,32,0.07548458576202392,-0.0997558606943165
1984,dart,0.3,10,100,32,0.6157552480697632,-0.0997463571832598
129,gbdt,0.1,7,50,32,0.022312688827514648,-0.0997372303595019
2460,dart,0.5,9,100,32,0.13648574352264403,-0.09968385862061023
374,gbdt,0.2,7,25,32,0.011393332481384277,-0.09960681228291059
2012,dart,0.3,-1,100,32,0.19806458950042724,-0.09933731297765956
2350,dart,0.5,5,100,128,0.07918343544006348,-0.09898229183292982
2349,dart,0.5,5,100,64,0.09499740600585938,-0.09898229183292982
2348,dart,0.5,5,100,32,0.08539562225341797,-0.09898229183292982
2351,dart,0.5,5,100,256,0.10289649963378907,-0.09898229183292982
1998,dart,0.3,-1,25,32,0.051141762733459474,-0.09886872006355053
1886,dart,0.3,7,25,32,0.021129965782165527,-0.09875697477707056
1770,dart,0.3,3,10,256,0.010534119606018067,-0.09865276480618919
1769,dart,0.3,3,10,128,0.00660395622253418,-0.09865276480618919
1767,dart,0.3,3,10,32,0.016730427742004395,-0.09865276480618919
1766,dart,0.3,3,10,16,0.004839086532592773,-0.09865276480618919
1765,dart,0.3,3,10,8,0.003695106506347656,-0.09865276480618919
1768,dart,0.3,3,10,64,0.0038736820220947265,-0.09865276480618919
1914,dart,0.3,8,25,32,0.019614195823669432,-0.0985322621678918
2516,dart,0.5,-1,100,32,0.1730041027069092,-0.09850744272531617
1942,dart,0.3,9,25,32,0.020562100410461425,-0.09848868830545929
1970,dart,0.3,10,25,32,0.028836631774902345,-0.09845010353629054
682,gbdt,0.3,9,25,32,0.0139617919921875,-0.09842695557571668
2077,dart,0.4,5,10,128,0.012208294868469239,-0.09835143339545063
2075,dart,0.4,5,10,32,0.011701536178588868,-0.09835143339545063
2078,dart,0.4,5,10,256,0.008848881721496582,-0.09835143339545063
2076,dart,0.4,5,10,64,0.010557007789611817,-0.09835143339545063
185,gbdt,0.1,9,50,32,0.03665738105773926,-0.09834952934041456
241,gbdt,0.1,-1,50,32,0.020777130126953126,-0.09827112006684732
738,gbdt,0.3,-1,25,32,0.013221120834350586,-0.09824244090758566
2488,dart,0.5,10,100,32,0.14347434043884277,-0.09822736276940187
381,gbdt,0.2,7,50,32,0.018942642211914062,-0.09820392236487216
1872,dart,0.3,6,100,32,0.06373693943023681,-0.09817154655977786
402,gbdt,0.2,8,25,32,0.011635828018188476,-0.09813102014522741
213,gbdt,0.1,10,50,32,0.020507383346557616,-0.09811700899756202
353,gbdt,0.2,6,50,32,0.017845654487609865,-0.09809426178428486
39,gbdt,0.1,4,25,64,0.006473541259765625,-0.09809061760587368
38,gbdt,0.1,4,25,32,0.006034588813781739,-0.09809061760587368
37,gbdt,0.1,4,25,16,0.005579710006713867,-0.09809061760587368
41,gbdt,0.1,4,25,256,0.007418990135192871,-0.09809061760587368
40,gbdt,0.1,4,25,128,0.005477523803710938,-0.09809061760587368
430,gbdt,0.2,9,25,32,0.011764788627624511,-0.09806979466210512
388,gbdt,0.2,7,100,32,0.035869598388671875,-0.09805680189333074
586,gbdt,0.3,5,100,128,0.030706453323364257,-0.09804181165924421
585,gbdt,0.3,5,100,64,0.0269028902053833,-0.09804181165924421
584,gbdt,0.3,5,100,32,0.02767651081085205,-0.09804181165924421
587,gbdt,0.3,5,100,256,0.02975778579711914,-0.09804181165924421
745,gbdt,0.3,-1,50,32,0.024728965759277344,-0.09804038713866696
752,gbdt,0.3,-1,100,32,0.04220726490020752,-0.09803744625134561
157,gbdt,0.1,8,50,32,0.020458388328552245,-0.09802402365819632
710,gbdt,0.3,10,25,32,0.01247718334197998,-0.09795219692459721
689,gbdt,0.3,9,50,32,0.019896340370178223,-0.09794809673582398
458,gbdt,0.2,10,25,32,0.011458897590637207,-0.09794242756250181
696,gbdt,0.3,9,100,32,0.043169045448303224,-0.0979415272969902
360,gbdt,0.2,6,100,32,0.034445333480834964,-0.0979098382462901
578,gbdt,0.3,5,50,64,0.01511976718902588,-0.09790182263935734
577,gbdt,0.3,5,50,32,0.015426230430603028,-0.09790182263935734
579,gbdt,0.3,5,50,128,0.015140438079833984,-0.09790182263935734
580,gbdt,0.3,5,50,256,0.015317440032958984,-0.09790182263935734
573,gbdt,0.3,5,25,256,0.009277582168579102,-0.09788883320786922
572,gbdt,0.3,5,25,128,0.008552885055541993,-0.09788883320786922
571,gbdt,0.3,5,25,64,0.008843612670898438,-0.09788883320786922
570,gbdt,0.3,5,25,32,0.009049701690673827,-0.09788883320786922
486,gbdt,0.2,-1,25,32,0.011361002922058105,-0.09787577595216222
136,gbdt,0.1,7,100,32,0.0459752082824707,-0.09777597054820923
724,gbdt,0.3,10,100,32,0.04424960613250732,-0.09774683407873212
717,gbdt,0.3,10,50,32,0.0223294734954834,-0.09773239128688074
654,gbdt,0.3,8,25,32,0.01125333309173584,-0.09761274643614266
2324,dart,0.5,5,10,4,0.010005688667297364,-0.09738500730968608
2492,dart,0.5,-1,10,4,0.010556960105895996,-0.09738500730968608
2352,dart,0.5,6,10,4,0.010323882102966309,-0.09738500730968608
2296,dart,0.5,4,10,4,0.005020713806152344,-0.09738500730968608
2268,dart,0.5,3,10,4,0.0065348148345947266,-0.09738500730968608
2380,dart,0.5,7,10,4,0.006948304176330566,-0.09738500730968608
2436,dart,0.5,9,10,4,0.014108705520629882,-0.09738500730968608
2408,dart,0.5,8,10,4,0.005227804183959961,-0.09738500730968608
2464,dart,0.5,10,10,4,0.008906364440917969,-0.09738500730968608
661,gbdt,0.3,8,50,32,0.019509196281433105,-0.09733601292046194
668,gbdt,0.3,8,100,32,0.03682787418365478,-0.09733513459049564
108,gbdt,0.1,6,100,32,0.09697256088256836,-0.09726190196030494
1595,dart,0.2,5,100,256,0.041962814331054685,-0.0970530471612541
1593,dart,0.2,5,100,64,0.055535531044006346,-0.0970530471612541
1594,dart,0.2,5,100,128,0.0403428316116333,-0.0970530471612541
1592,dart,0.2,5,100,32,0.04386591911315918,-0.0970530471612541
409,gbdt,0.2,8,50,32,0.020954132080078125,-0.09688342413136362
1858,dart,0.3,6,25,32,0.028270816802978514,-0.09683954650258593
493,gbdt,0.2,-1,50,32,0.020984745025634764,-0.09683115653702211
416,gbdt,0.2,8,100,32,0.03778915405273438,-0.09681031796207187
500,gbdt,0.2,-1,100,32,0.06296343803405761,-0.09674940218639591
444,gbdt,0.2,9,100,32,0.03810427188873291,-0.09673167385856063
465,gbdt,0.2,10,50,32,0.020388174057006835,-0.09672366784392651
437,gbdt,0.2,9,50,32,0.020320034027099608,-0.09667149746901184
472,gbdt,0.2,10,100,32,0.03931946754455566,-0.09663158500620254
164,gbdt,0.1,8,100,32,0.041956639289855956,-0.09620763686310835
248,gbdt,0.1,-1,100,32,0.038564300537109374,-0.09612568369298746
1830,dart,0.3,5,25,32,0.030585408210754395,-0.0959270211881017
1833,dart,0.3,5,25,256,0.22420475482940674,-0.0959270211881017
1831,dart,0.3,5,25,64,0.02336409091949463,-0.0959270211881017
1832,dart,0.3,5,25,128,0.5002748250961304,-0.0959270211881017
816,gbdt,0.4,5,10,64,0.005701184272766113,-0.09587589621240634
817,gbdt,0.4,5,10,128,0.005598235130310059,-0.09587589621240634
815,gbdt,0.4,5,10,32,0.003928327560424804,-0.09587589621240634
818,gbdt,0.4,5,10,256,0.004364800453186035,-0.09587589621240634
1846,dart,0.3,5,100,128,0.06855785846710205,-0.09584882565577932
1845,dart,0.3,5,100,64,0.061031651496887204,-0.09584882565577932
1847,dart,0.3,5,100,256,0.08831470012664795,-0.09584882565577932
1844,dart,0.3,5,100,32,0.07580981254577637,-0.09584882565577932
192,gbdt,0.1,9,100,32,0.04955625534057617,-0.09574524319695199
598,gbdt,0.3,6,25,32,0.009255933761596679,-0.0955023432895146
605,gbdt,0.3,6,50,32,0.017792940139770508,-0.09541829357226686
612,gbdt,0.3,6,100,32,0.033155202865600586,-0.09540998300033189
220,gbdt,0.1,10,100,32,0.03918757438659668,-0.09537455243486155
1612,dart,0.2,6,50,16,0.01478888988494873,-0.09528409808068483
1850,dart,0.3,6,10,16,0.014693903923034667,-0.09500927378059398
830,gbdt,0.4,5,50,64,0.015930557250976564,-0.09458983173557739
831,gbdt,0.4,5,50,128,0.016040492057800292,-0.09458983173557739
832,gbdt,0.4,5,50,256,0.01867809295654297,-0.09458983173557739
829,gbdt,0.4,5,50,32,0.015804100036621093,-0.09458983173557739
839,gbdt,0.4,5,100,256,0.031680750846862796,-0.0945686984938043
838,gbdt,0.4,5,100,128,0.03326504230499268,-0.0945686984938043
836,gbdt,0.4,5,100,32,0.029554247856140137,-0.0945686984938043
837,gbdt,0.4,5,100,64,0.030126619338989257,-0.0945686984938043
822,gbdt,0.4,5,25,32,0.011062097549438477,-0.09438402755955144
823,gbdt,0.4,5,25,64,0.008232784271240235,-0.09438402755955144
824,gbdt,0.4,5,25,128,0.010241508483886719,-0.09438402755955144
825,gbdt,0.4,5,25,256,0.00843043327331543,-0.09438402755955144
1906,dart,0.3,8,10,16,0.004564833641052246,-0.09361828126464201
1878,dart,0.3,7,10,16,0.006568098068237304,-0.09361828126464201
1990,dart,0.3,-1,10,16,0.012665486335754395,-0.09361828126464201
1934,dart,0.3,9,10,16,0.005738377571105957,-0.09361828126464201
1962,dart,0.3,10,10,16,0.011310505867004394,-0.09361828126464201
2091,dart,0.4,5,50,128,0.07841112613677978,-0.09143195050007814
2089,dart,0.4,5,50,32,0.04242186546325684,-0.09143195050007814
2092,dart,0.4,5,50,256,0.0698005199432373,-0.09143195050007814
2090,dart,0.4,5,50,64,0.04427859783172607,-0.09143195050007814
1696,dart,0.2,9,50,16,0.017202186584472656,-0.09118045285114033
1724,dart,0.2,10,50,16,0.02336435317993164,-0.0911474730641445
1752,dart,0.2,-1,50,16,0.026628851890563965,-0.0911474730641445
1640,dart,0.2,7,50,16,0.016048502922058106,-0.09103156389325458
74,gbdt,0.1,5,50,64,0.01681208610534668,-0.09101684787216374
75,gbdt,0.1,5,50,128,0.01691293716430664,-0.09101684787216374
76,gbdt,0.1,5,50,256,0.01769709587097168,-0.09101684787216374
73,gbdt,0.1,5,50,32,0.0161515474319458,-0.09101684787216374
1668,dart,0.2,8,50,16,0.016506266593933106,-0.09094423614642987
1578,dart,0.2,5,25,32,0.010015320777893067,-0.09011701370822814
1581,dart,0.2,5,25,256,0.05122370719909668,-0.09011701370822814
1580,dart,0.2,5,25,128,0.01389169692993164,-0.09011701370822814
1579,dart,0.2,5,25,64,0.014427113533020019,-0.09011701370822814
533,gbdt,0.3,4,10,8,0.002947497367858887,-0.08976158702937195
1750,dart,0.2,-1,50,4,0.010901069641113282,-0.0896349698003574
1582,dart,0.2,5,50,4,0.01741149425506592,-0.0896349698003574
1554,dart,0.2,4,50,4,0.007087063789367676,-0.0896349698003574
1694,dart,0.2,9,50,4,0.006941080093383789,-0.0896349698003574
1638,dart,0.2,7,50,4,0.0069664716720581055,-0.0896349698003574
1610,dart,0.2,6,50,4,0.011083865165710449,-0.0896349698003574
1526,dart,0.2,3,50,4,0.011101698875427246,-0.0896349698003574
1722,dart,0.2,10,50,4,0.195939302444458,-0.0896349698003574
1666,dart,0.2,8,50,4,0.0063619852066040036,-0.0896349698003574
1519,dart,0.2,3,25,4,0.004902935028076172,-0.08963125122578819
1631,dart,0.2,7,25,4,0.0034903526306152345,-0.08963125122578819
1547,dart,0.2,4,25,4,0.0038069486618041992,-0.08963125122578819
1687,dart,0.2,9,25,4,0.0044651985168457035,-0.08963125122578819
1743,dart,0.2,-1,25,4,0.004957866668701172,-0.08963125122578819
1575,dart,0.2,5,25,4,0.0039892435073852536,-0.08963125122578819
1603,dart,0.2,6,25,4,0.008284926414489746,-0.08963125122578819
1715,dart,0.2,10,25,4,0.004202008247375488,-0.08963125122578819
1659,dart,0.2,8,25,4,0.0073881387710571286,-0.08963125122578819
320,gbdt,0.2,5,25,128,0.008091497421264648,-0.08940653451579403
319,gbdt,0.2,5,25,64,0.008519291877746582,-0.08940653451579403
321,gbdt,0.2,5,25,256,0.009505844116210938,-0.08940653451579403
318,gbdt,0.2,5,25,32,0.008883118629455566,-0.08940653451579403
729,gbdt,0.3,-1,10,8,0.00287172794342041,-0.08845128255279004
645,gbdt,0.3,8,10,8,0.0024163484573364257,-0.08845128255279004
701,gbdt,0.3,10,10,8,0.002878427505493164,-0.08845128255279004
673,gbdt,0.3,9,10,8,0.00254058837890625,-0.08845128255279004
589,gbdt,0.3,6,10,8,0.002286076545715332,-0.08845128255279004
617,gbdt,0.3,7,10,8,0.002604365348815918,-0.08845128255279004
561,gbdt,0.3,5,10,8,0.002397322654724121,-0.08841861758044087
2301,dart,0.5,4,10,128,0.004709410667419434,-0.0876136262026071
2300,dart,0.5,4,10,64,0.007587933540344238,-0.0876136262026071
2302,dart,0.5,4,10,256,0.007291436195373535,-0.0876136262026071
2299,dart,0.5,4,10,32,0.01102588176727295,-0.0876136262026071
2298,dart,0.5,4,10,16,0.006343770027160645,-0.0876136262026071
1584,dart,0.2,5,50,16,0.02303125858306885,-0.08758582719610154
81,gbdt,0.1,5,100,64,0.03047926425933838,-0.08736442016538314
82,gbdt,0.1,5,100,128,0.028714489936828614,-0.08736442016538314
83,gbdt,0.1,5,100,256,0.033448314666748045,-0.08736442016538314
80,gbdt,0.1,5,100,32,0.03132030963897705,-0.08736442016538314
333,gbdt,0.2,5,100,64,0.02706294059753418,-0.08718090066321299
332,gbdt,0.2,5,100,32,0.026906919479370118,-0.08718090066321299
334,gbdt,0.2,5,100,128,0.03187305927276611,-0.08718090066321299
335,gbdt,0.2,5,100,256,0.028995704650878907,-0.08718090066321299
326,gbdt,0.2,5,50,64,0.015435528755187989,-0.08713822443944345
328,gbdt,0.2,5,50,256,0.016414523124694824,-0.08713822443944345
325,gbdt,0.2,5,50,32,0.015092110633850098,-0.08713822443944345
327,gbdt,0.2,5,50,128,0.015389800071716309,-0.08713822443944345
756,gbdt,0.4,3,10,4,0.0030202388763427733,-0.08697510784685258
784,gbdt,0.4,4,10,4,0.004225492477416992,-0.08697510784685258
980,gbdt,0.4,-1,10,4,0.0023824214935302735,-0.08697510784685258
924,gbdt,0.4,9,10,4,0.006517672538757324,-0.08697510784685258
868,gbdt,0.4,7,10,4,0.0019230842590332031,-0.08697510784685258
840,gbdt,0.4,6,10,4,0.002728700637817383,-0.08697510784685258
896,gbdt,0.4,8,10,4,0.003355669975280762,-0.08697510784685258
812,gbdt,0.4,5,10,4,0.0026807069778442385,-0.08697510784685258
952,gbdt,0.4,10,10,4,0.007717323303222656,-0.08697510784685258
2085,dart,0.4,5,25,256,0.022802281379699706,-0.08695021055031282
2083,dart,0.4,5,25,64,0.029406023025512696,-0.08695021055031282
2084,dart,0.4,5,25,128,0.027091288566589357,-0.08695021055031282
2082,dart,0.4,5,25,32,0.01831974983215332,-0.08695021055031282
2046,dart,0.4,4,10,16,0.008216571807861329,-0.08664112957799419
2050,dart,0.4,4,10,256,0.028306984901428224,-0.08664112957799419
2049,dart,0.4,4,10,128,0.010886836051940917,-0.08664112957799419
2047,dart,0.4,4,10,32,0.009794402122497558,-0.08664112957799419
2048,dart,0.4,4,10,64,0.010933852195739746,-0.08664112957799419
1041,gbdt,0.5,4,10,128,0.0033063173294067385,-0.08642816923368776
1040,gbdt,0.5,4,10,64,0.0030467033386230467,-0.08642816923368776
1038,gbdt,0.5,4,10,16,0.004333591461181641,-0.08642816923368776
1039,gbdt,0.5,4,10,32,0.0029019832611083983,-0.08642816923368776
1042,gbdt,0.5,4,10,256,0.0034782886505126953,-0.08642816923368776
1556,dart,0.2,4,50,16,0.012644100189208984,-0.0863796035667282
1557,dart,0.2,4,50,32,0.014229702949523925,-0.0863796035667282
1558,dart,0.2,4,50,64,0.013795566558837891,-0.0863796035667282
1559,dart,0.2,4,50,128,0.013459348678588867,-0.0863796035667282
1560,dart,0.2,4,50,256,0.012871432304382324,-0.0863796035667282
2130,dart,0.4,7,10,16,0.017183399200439452,-0.08635981531575394
2097,dart,0.4,5,100,64,0.09510385990142822,-0.08630539851035096
2098,dart,0.4,5,100,128,0.08384180068969727,-0.08630539851035096
2099,dart,0.4,5,100,256,0.08945298194885254,-0.08630539851035096
2096,dart,0.4,5,100,32,0.09847307205200195,-0.08630539851035096
562,gbdt,0.3,5,10,16,0.0031681299209594727,-0.08624024536467102
509,gbdt,0.3,3,10,128,0.0021506786346435548,-0.08592764277193488
510,gbdt,0.3,3,10,256,0.003414750099182129,-0.08592764277193488
508,gbdt,0.3,3,10,64,0.002651882171630859,-0.08592764277193488
507,gbdt,0.3,3,10,32,0.002119755744934082,-0.08592764277193488
506,gbdt,0.3,3,10,16,0.002125406265258789,-0.08592764277193488
505,gbdt,0.3,3,10,8,0.002263188362121582,-0.08592764277193488
2186,dart,0.4,9,10,16,0.009841442108154297,-0.08575412601098462
2214,dart,0.4,10,10,16,0.010434222221374512,-0.08575412601098462
2242,dart,0.4,-1,10,16,0.009831404685974121,-0.08575412601098462
2158,dart,0.4,8,10,16,0.019590163230895997,-0.08575412601098462
1008,gbdt,0.5,3,10,4,0.0018364191055297852,-0.08571836261328117
1148,gbdt,0.5,8,10,4,0.004103827476501465,-0.08571836261328117
1204,gbdt,0.5,10,10,4,0.005611157417297364,-0.08571836261328117
1176,gbdt,0.5,9,10,4,0.005168890953063965,-0.08571836261328117
1120,gbdt,0.5,7,10,4,0.0018813371658325194,-0.08571836261328117
1036,gbdt,0.5,4,10,4,0.001799154281616211,-0.08571836261328117
1064,gbdt,0.5,5,10,4,0.00575406551361084,-0.08571836261328117
1092,gbdt,0.5,6,10,4,0.010378336906433106,-0.08571836261328117
1232,gbdt,0.5,-1,10,4,0.0023061037063598633,-0.08571836261328117
2438,dart,0.5,9,10,16,0.045252203941345215,-0.08552505516874302
2466,dart,0.5,10,10,16,0.028038978576660156,-0.08552505516874302
2410,dart,0.5,8,10,16,0.01060178279876709,-0.08552505516874302
2494,dart,0.5,-1,10,16,0.017952752113342286,-0.08552505516874302
536,gbdt,0.3,4,10,64,0.002766108512878418,-0.0850053190706142
535,gbdt,0.3,4,10,32,0.0028701543807983397,-0.0850053190706142
534,gbdt,0.3,4,10,16,0.0030872583389282226,-0.0850053190706142
537,gbdt,0.3,4,10,128,0.0028195619583129884,-0.0850053190706142
538,gbdt,0.3,4,10,256,0.004249143600463867,-0.0850053190706142
2382,dart,0.5,7,10,16,0.015063953399658204,-0.08486185970034672
2074,dart,0.4,5,10,16,0.01008296012878418,-0.08396679438143785
789,gbdt,0.4,4,10,128,0.004421687126159668,-0.08385135363435849
786,gbdt,0.4,4,10,16,0.0035883188247680664,-0.08385135363435849
